,true_value,is_correct,predicted_value
8986,9,1,9.0
8987,8,1,8.0
8988,3,1,3.0
8989,3,0,4.0
8990,8,1,8.0
8991,5,0,7.0
8992,2,0,4.0
8993,4,1,4.0
8994,3,1,3.0
8995,6,1,6.0
8996,8,1,8.0
8997,6,0,0.0
8998,9,1,9.0
8999,0,0,6.0
9000,6,1,6.0
9001,9,1,9.0
9002,0,1,0.0
9003,1,1,1.0
9004,6,0,2.0
9005,8,1,8.0
9006,1,1,1.0
9007,8,1,8.0
9008,2,1,2.0
9009,1,1,1.0
9010,8,1,8.0
9011,1,1,1.0
9012,7,1,7.0
9013,1,1,1.0
9014,9,1,9.0
9015,1,1,1.0
9016,8,1,8.0
9017,0,0,3.0
9018,9,1,9.0
9019,4,1,4.0
9020,1,1,1.0
9021,0,0,1.0
9022,8,1,8.0
9023,4,1,4.0
9024,4,1,4.0
9025,6,0,4.0
9026,8,1,8.0
9027,2,0,4.0
9028,2,1,2.0
9029,5,1,5.0
9030,5,1,5.0
9031,0,1,0.0
9032,6,0,4.0
9033,6,1,6.0
9034,9,1,9.0
9035,8,1,8.0
9036,0,1,0.0
9037,1,1,1.0
9038,0,1,0.0
9039,0,1,0.0
9040,4,1,4.0
9041,8,1,8.0
9042,3,1,3.0
9043,4,1,4.0
9044,7,1,7.0
9045,7,1,7.0
9046,5,1,5.0
9047,9,1,9.0
9048,2,0,4.0
9049,5,1,5.0
9050,4,1,4.0
9051,4,1,4.0
9052,9,1,9.0
9053,9,1,9.0
9054,4,1,4.0
9055,8,1,8.0
9056,7,1,7.0
9057,6,0,2.0
9058,9,1,9.0
9059,3,0,1.0
9060,4,1,4.0
9061,0,1,0.0
9062,4,1,4.0
9063,8,1,8.0
9064,0,1,0.0
9065,1,1,1.0
9066,9,1,9.0
9067,2,0,6.0
9068,1,1,1.0
9069,6,0,2.0
9070,7,1,7.0
9071,1,0,0.0
9072,8,1,8.0
9073,5,0,7.0
9074,0,1,0.0
9075,4,1,4.0
9076,6,1,6.0
9077,4,1,4.0
9078,1,1,1.0
9079,1,1,1.0
9080,9,1,9.0
9081,8,1,8.0
9082,8,1,8.0
9083,9,1,9.0
9084,1,0,2.0
9085,2,1,2.0
9086,6,0,4.0
9087,0,1,0.0
9088,5,1,5.0
9089,2,1,2.0
9090,5,0,7.0
9091,6,0,1.0
9092,8,1,8.0
9093,3,1,3.0
9094,6,0,0.0
9095,1,1,1.0
9096,8,1,8.0
9097,6,1,6.0
9098,1,1,1.0
9099,5,1,5.0
9100,0,1,0.0
9101,3,1,3.0
9102,3,1,3.0
9103,1,1,1.0
9104,9,1,9.0
9105,2,1,2.0
9106,8,1,8.0
9107,7,1,7.0
9108,8,1,8.0
9109,2,0,4.0
9110,3,1,3.0
9111,6,0,4.0
9112,2,1,2.0
9113,5,1,5.0
9114,0,0,6.0
9115,9,1,9.0
9116,0,1,0.0
9117,7,0,9.0
9118,1,1,1.0
9119,1,1,1.0
9120,7,1,7.0
9121,9,1,9.0
9122,6,0,0.0
9123,1,1,1.0
9124,6,0,4.0
9125,7,1,7.0
9126,5,0,7.0
9127,4,1,4.0
9128,6,0,2.0
9129,3,1,3.0
9130,3,1,3.0
9131,6,0,2.0
9132,1,1,1.0
9133,6,0,0.0
9134,0,1,0.0
9135,9,1,9.0
9136,9,1,9.0
9137,8,1,8.0
9138,2,0,4.0
9139,9,1,9.0
9140,6,1,6.0
9141,2,0,4.0
9142,5,1,5.0
9143,4,0,2.0
9144,7,1,7.0
9145,2,1,2.0
9146,6,0,0.0
9147,5,1,5.0
9148,6,0,2.0
9149,0,1,0.0
9150,9,1,9.0
9151,3,1,3.0
9152,7,0,9.0
9153,0,1,0.0
9154,2,0,6.0
9155,3,1,3.0
9156,5,0,9.0
9157,6,0,4.0
9158,4,1,4.0
9159,3,1,3.0
9160,4,1,4.0
9161,6,0,8.0
9162,9,1,9.0
9163,8,1,8.0
9164,8,1,8.0
9165,3,0,0.0
9166,2,0,4.0
9167,0,1,0.0
9168,0,1,0.0
9169,3,1,3.0
9170,9,1,9.0
9171,2,0,4.0
9172,2,1,2.0
9173,8,1,8.0
9174,1,1,1.0
9175,9,1,9.0
9176,2,0,4.0
9177,4,0,8.0
9178,9,1,9.0
9179,3,1,3.0
9180,6,0,0.0
9181,2,1,2.0
9182,0,1,0.0
9183,6,0,8.0
9184,7,1,7.0
9185,0,1,0.0
9186,5,1,5.0
9187,0,1,0.0
9188,6,0,4.0
9189,3,1,3.0
9190,1,1,1.0
9191,3,1,3.0
9192,0,1,0.0
9193,9,1,9.0
9194,5,1,5.0
9195,4,1,4.0
9196,3,1,3.0
9197,7,1,7.0
9198,0,1,0.0
9199,6,1,6.0
9200,2,1,2.0
9201,9,1,9.0
9202,0,1,0.0
9203,7,1,7.0
9204,6,0,3.0
9205,5,1,5.0
9206,6,0,4.0
9207,8,1,8.0
9208,2,1,2.0
9209,1,1,1.0
9210,0,1,0.0
9211,6,0,3.0
9212,6,0,4.0
9213,5,1,5.0
9214,9,1,9.0
9215,3,1,3.0
9216,5,1,5.0
9217,0,1,0.0
9218,6,0,2.0
9219,0,1,0.0
9220,7,1,7.0
9221,4,1,4.0
9222,6,0,0.0
9223,8,1,8.0
9224,3,1,3.0
9225,3,0,0.0
9226,8,1,8.0
9227,6,0,8.0
9228,3,1,3.0
9229,8,1,8.0
9230,9,1,9.0
9231,4,1,4.0
9232,0,1,0.0
9233,8,1,8.0
9234,8,1,8.0
9235,3,1,3.0
9236,8,1,8.0
9237,0,1,0.0
9238,7,1,7.0
9239,7,1,7.0
9240,0,1,0.0
9241,3,1,3.0
9242,6,0,0.0
9243,8,1,8.0
9244,1,0,3.0
9245,5,1,5.0
9246,9,1,9.0
9247,6,1,6.0
9248,2,1,2.0
9249,8,1,8.0
9250,9,0,7.0
9251,0,0,6.0
9252,1,1,1.0
9253,0,1,0.0
9254,5,1,5.0
9255,5,0,8.0
9256,2,0,4.0
9257,2,0,4.0
9258,8,1,8.0
9259,2,0,4.0
9260,3,1,3.0
9261,6,0,0.0
9262,7,1,7.0
9263,4,1,4.0
9264,5,1,5.0
9265,3,1,3.0
9266,7,1,7.0
9267,4,1,4.0
9268,5,1,5.0
9269,8,1,8.0
9270,8,1,8.0
9271,3,1,3.0
9272,9,1,9.0
9273,5,0,9.0
9274,0,1,0.0
9275,6,1,6.0
9276,2,0,8.0
9277,6,1,6.0
9278,3,1,3.0
9279,6,1,6.0
9280,6,0,4.0
9281,9,1,9.0
9282,2,1,2.0
9283,5,0,7.0
9284,6,1,6.0
9285,5,1,5.0
9286,6,0,0.0
9287,3,1,3.0
9288,1,1,1.0
9289,7,1,7.0
9290,8,1,8.0
9291,0,1,0.0
9292,4,0,2.0
9293,7,1,7.0
9294,3,1,3.0
9295,3,1,3.0
9296,8,1,8.0
9297,6,0,0.0
9298,0,1,0.0
9299,9,1,9.0
9300,2,1,2.0
9301,8,1,8.0
9302,5,1,5.0
9303,4,1,4.0
9304,9,1,9.0
9305,6,1,6.0
9306,6,0,3.0
9307,4,1,4.0
9308,2,0,8.0
9309,0,1,0.0
9310,1,1,1.0
9311,1,1,1.0
9312,9,1,9.0
9313,3,1,3.0
9314,8,1,8.0
9315,2,1,2.0
9316,1,1,1.0
9317,9,1,9.0
9318,5,1,5.0
9319,8,1,8.0
9320,4,1,4.0
9321,8,1,8.0
9322,2,0,4.0
9323,3,1,3.0
9324,5,1,5.0
9325,3,1,3.0
9326,6,0,4.0
9327,4,1,4.0
9328,9,1,9.0
9329,2,1,2.0
9330,6,0,2.0
9331,2,1,2.0
9332,9,1,9.0
9333,8,1,8.0
9334,0,1,0.0
9335,5,1,5.0
9336,9,1,9.0
9337,2,0,4.0
9338,4,0,2.0
9339,5,1,5.0
9340,2,0,4.0
9341,1,1,1.0
9342,0,1,0.0
9343,7,1,7.0
9344,4,0,2.0
9345,4,1,4.0
9346,2,1,2.0
9347,7,1,7.0
9348,4,1,4.0
9349,0,0,6.0
9350,6,0,0.0
9351,6,0,0.0
9352,1,1,1.0
9353,5,1,5.0
9354,4,1,4.0
9355,0,1,0.0
9356,1,1,1.0
9357,9,1,9.0
9358,9,0,7.0
9359,5,1,5.0
9360,6,1,6.0
9361,5,1,5.0
9362,2,0,6.0
9363,9,1,9.0
9364,6,0,2.0
9365,6,0,4.0
9366,4,1,4.0
9367,5,1,5.0
9368,4,1,4.0
9369,8,1,8.0
9370,9,1,9.0
9371,0,1,0.0
9372,9,1,9.0
9373,5,0,7.0
9374,5,1,5.0
9375,5,0,7.0
9376,7,1,7.0
9377,9,1,9.0
9378,3,1,3.0
9379,3,0,4.0
9380,8,1,8.0
9381,4,1,4.0
9382,3,1,3.0
9383,9,1,9.0
9384,3,1,3.0
9385,1,1,1.0
9386,0,1,0.0
9387,2,0,4.0
9388,5,1,5.0
9389,2,1,2.0
9390,8,1,8.0
9391,7,1,7.0
9392,9,1,9.0
9393,7,1,7.0
9394,7,1,7.0
9395,7,1,7.0
9396,9,1,9.0
9397,2,0,4.0
9398,0,1,0.0
9399,0,1,0.0
9400,6,0,4.0
9401,7,1,7.0
9402,6,0,2.0
9403,1,1,1.0
9404,8,1,8.0
9405,0,1,0.0
9406,3,1,3.0
9407,8,1,8.0
9408,5,1,5.0
9409,0,1,0.0
9410,5,0,7.0
9411,6,0,4.0
9412,9,1,9.0
9413,1,1,1.0
9414,1,1,1.0
9415,2,1,2.0
9416,6,0,0.0
9417,8,1,8.0
9418,9,1,9.0
9419,7,1,7.0
9420,7,0,9.0
9421,5,1,5.0
9422,8,1,8.0
9423,6,0,0.0
9424,1,1,1.0
9425,4,1,4.0
9426,0,1,0.0
9427,1,1,1.0
9428,8,1,8.0
9429,4,1,4.0
9430,3,1,3.0
9431,4,1,4.0
9432,7,1,7.0
9433,9,1,9.0
9434,3,1,3.0
9435,7,1,7.0
9436,5,1,5.0
9437,5,1,5.0
9438,0,1,0.0
9439,9,1,9.0
9440,1,1,1.0
9441,2,0,4.0
9442,1,1,1.0
9443,2,0,4.0
9444,7,1,7.0
9445,6,0,8.0
9446,0,1,0.0
9447,9,1,9.0
9448,3,1,3.0
9449,2,0,4.0
9450,1,0,0.0
9451,1,1,1.0
9452,7,1,7.0
9453,8,1,8.0
9454,1,1,1.0
9455,6,0,0.0
9456,5,1,5.0
9457,9,1,9.0
9458,0,1,0.0
9459,0,0,1.0
9460,9,1,9.0
9461,5,1,5.0
9462,3,1,3.0
9463,8,1,8.0
9464,8,1,8.0
9465,2,1,2.0
9466,8,1,8.0
9467,5,1,5.0
9468,7,1,7.0
9469,0,1,0.0
9470,7,1,7.0
9471,0,1,0.0
9472,9,1,9.0
9473,6,0,4.0
9474,9,1,9.0
9475,2,0,4.0
9476,9,1,9.0
9477,4,1,4.0
9478,8,1,8.0
9479,5,1,5.0
9480,2,0,3.0
9481,0,1,0.0
9482,1,1,1.0
9483,6,0,4.0
9484,6,0,2.0
9485,1,0,2.0
9486,7,1,7.0
9487,6,0,4.0
9488,1,1,1.0
9489,7,1,7.0
9490,7,1,7.0
9491,8,1,8.0
9492,5,1,5.0
9493,7,0,9.0
9494,0,1,0.0
9495,6,0,4.0
9496,4,1,4.0
9497,2,1,2.0
9498,1,1,1.0
9499,6,0,3.0
9500,8,1,8.0
9501,0,1,0.0
9502,0,0,3.0
9503,2,0,4.0
9504,7,0,9.0
9505,5,1,5.0
9506,9,1,9.0
9507,1,1,1.0
9508,0,1,0.0
9509,4,1,4.0
9510,3,1,3.0
9511,7,1,7.0
9512,6,1,6.0
9513,6,0,4.0
9514,3,1,3.0
9515,1,1,1.0
9516,8,1,8.0
9517,4,1,4.0
9518,7,1,7.0
9519,2,1,2.0
9520,5,1,5.0
9521,9,1,9.0
9522,3,1,3.0
9523,1,1,1.0
9524,8,0,7.0
9525,1,1,1.0
9526,9,1,9.0
9527,2,1,2.0
9528,9,1,9.0
9529,6,1,6.0
9530,2,1,2.0
9531,2,0,6.0
9532,1,1,1.0
9533,8,1,8.0
9534,3,1,3.0
9535,9,1,9.0
9536,8,1,8.0
9537,2,0,4.0
9538,0,1,0.0
9539,4,1,4.0
9540,8,1,8.0
9541,4,1,4.0
9542,5,1,5.0
9543,1,1,1.0
9544,2,1,2.0
9545,2,0,4.0
9546,6,0,4.0
9547,4,1,4.0
9548,1,0,2.0
9549,8,1,8.0
9550,5,1,5.0
9551,7,0,9.0
9552,7,0,5.0
9553,7,1,7.0
9554,3,1,3.0
9555,5,1,5.0
9556,5,1,5.0
9557,7,1,7.0
9558,9,1,9.0
9559,9,1,9.0
9560,8,1,8.0
9561,2,1,2.0
9562,8,1,8.0
9563,2,1,2.0
9564,1,1,1.0
9565,3,1,3.0
9566,3,1,3.0
9567,4,1,4.0
9568,8,1,8.0
9569,9,1,9.0
9570,4,1,4.0
9571,0,1,0.0
9572,7,1,7.0
9573,6,0,3.0
9574,2,0,6.0
9575,8,1,8.0
9576,1,1,1.0
9577,0,0,6.0
9578,6,1,6.0
9579,1,1,1.0
9580,6,0,0.0
9581,5,1,5.0
9582,2,0,4.0
9583,9,1,9.0
9584,7,1,7.0
9585,2,1,2.0
9586,8,1,8.0
9587,7,1,7.0
9588,3,0,0.0
9589,7,1,7.0
9590,8,0,2.0
9591,1,1,1.0
9592,2,1,2.0
9593,1,1,1.0
9594,7,1,7.0
9595,4,1,4.0
9596,8,1,8.0
9597,8,0,7.0
9598,5,1,5.0
9599,0,1,0.0
9600,2,1,2.0
9601,6,0,0.0
9602,6,0,0.0
9603,1,1,1.0
9604,2,1,2.0
9605,6,0,4.0
9606,5,1,5.0
9607,0,1,0.0
9608,1,1,1.0
9609,5,1,5.0
9610,5,1,5.0
9611,2,0,4.0
9612,5,1,5.0
9613,1,1,1.0
9614,9,1,9.0
9615,8,1,8.0
9616,7,1,7.0
9617,1,1,1.0
9618,2,1,2.0
9619,7,1,7.0
9620,0,1,0.0
9621,9,1,9.0
9622,3,1,3.0
9623,1,0,2.0
9624,9,1,9.0
9625,0,1,0.0
9626,4,1,4.0
9627,6,0,8.0
9628,6,1,6.0
9629,5,1,5.0
9630,9,1,9.0
9631,9,1,9.0
9632,4,1,4.0
9633,2,1,2.0
9634,7,1,7.0
9635,1,1,1.0
9636,8,1,8.0
9637,1,1,1.0
9638,4,1,4.0
9639,2,1,2.0
9640,3,1,3.0
9641,7,1,7.0
9642,8,1,8.0
9643,4,1,4.0
9644,6,0,0.0
9645,4,1,4.0
9646,5,1,5.0
9647,1,0,4.0
9648,2,0,4.0
9649,9,1,9.0
9650,3,1,3.0
9651,5,1,5.0
9652,8,1,8.0
9653,0,1,0.0
9654,1,1,1.0
9655,9,1,9.0
9656,6,0,4.0
9657,7,1,7.0
9658,3,1,3.0
9659,7,1,7.0
9660,4,1,4.0
9661,4,1,4.0
9662,0,0,4.0
9663,6,0,0.0
9664,2,0,4.0
9665,1,1,1.0
9666,1,0,3.0
9667,3,1,3.0
9668,0,1,0.0
9669,7,1,7.0
9670,0,1,0.0
9671,5,1,5.0
9672,9,1,9.0
9673,8,1,8.0
9674,9,1,9.0
9675,3,1,3.0
9676,7,1,7.0
9677,9,1,9.0
9678,9,1,9.0
9679,4,1,4.0
9680,8,1,8.0
9681,8,1,8.0
9682,0,1,0.0
9683,1,1,1.0
9684,6,0,4.0
9685,4,1,4.0
9686,0,1,0.0
9687,6,0,2.0
9688,8,1,8.0
9689,1,1,1.0
9690,6,0,2.0
9691,1,1,1.0
9692,6,0,0.0
9693,3,1,3.0
9694,2,1,2.0
9695,7,1,7.0
9696,8,1,8.0
9697,7,1,7.0
9698,0,1,0.0
9699,4,1,4.0
9700,3,1,3.0
9701,4,1,4.0
9702,4,1,4.0
9703,5,1,5.0
9704,7,1,7.0
9705,9,1,9.0
9706,2,0,4.0
9707,5,1,5.0
9708,2,1,2.0
9709,4,1,4.0
9710,5,1,5.0
9711,0,1,0.0
9712,1,1,1.0
9713,7,1,7.0
9714,6,0,0.0
9715,7,1,7.0
9716,6,1,6.0
9717,0,1,0.0
9718,0,1,0.0
9719,0,0,3.0
9720,5,1,5.0
9721,1,1,1.0
9722,1,1,1.0
9723,2,1,2.0
9724,4,1,4.0
9725,6,0,4.0
9726,9,1,9.0
9727,8,1,8.0
9728,1,1,1.0
9729,6,0,0.0
9730,1,1,1.0
9731,6,0,4.0
9732,8,1,8.0
9733,5,1,5.0
9734,4,1,4.0
9735,0,1,0.0
9736,4,1,4.0
9737,0,1,0.0
9738,4,1,4.0
9739,9,1,9.0
9740,3,1,3.0
9741,8,1,8.0
9742,5,1,5.0
9743,2,0,4.0
9744,8,1,8.0
9745,6,1,6.0
9746,2,1,2.0
9747,8,1,8.0
9748,0,0,4.0
9749,4,1,4.0
9750,4,1,4.0
9751,0,1,0.0
9752,8,1,8.0
9753,7,1,7.0
9754,5,1,5.0
9755,2,1,2.0
9756,8,1,8.0
9757,9,1,9.0
9758,2,1,2.0
9759,9,1,9.0
9760,5,1,5.0
9761,9,1,9.0
9762,2,1,2.0
9763,1,1,1.0
9764,0,1,0.0
9765,4,0,2.0
9766,1,1,1.0
9767,7,1,7.0
9768,7,1,7.0
9769,1,1,1.0
9770,7,1,7.0
9771,3,1,3.0
9772,5,1,5.0
9773,8,1,8.0
9774,7,1,7.0
9775,2,1,2.0
9776,5,0,9.0
9777,1,1,1.0
9778,5,1,5.0
9779,2,1,2.0
9780,0,1,0.0
9781,6,0,0.0
9782,0,1,0.0
9783,1,1,1.0
9784,2,0,6.0
9785,4,1,4.0
9786,4,1,4.0
9787,8,1,8.0
9788,0,1,0.0
9789,3,1,3.0
9790,2,1,2.0
9791,0,0,8.0
9792,3,1,3.0
9793,5,1,5.0
9794,1,0,4.0
9795,3,1,3.0
9796,3,1,3.0
9797,0,0,3.0
9798,5,1,5.0
9799,1,1,1.0
9800,8,1,8.0
9801,3,1,3.0
9802,1,1,1.0
9803,8,1,8.0
9804,7,1,7.0
9805,8,1,8.0
9806,4,1,4.0
9807,2,0,4.0
9808,0,1,0.0
9809,0,0,3.0
9810,7,1,7.0
9811,8,1,8.0
9812,1,1,1.0
9813,3,1,3.0
9814,9,1,9.0
9815,0,1,0.0
9816,2,1,2.0
9817,8,1,8.0
9818,1,1,1.0
9819,4,1,4.0
9820,8,1,8.0
9821,8,1,8.0
9822,3,1,3.0
9823,0,1,0.0
9824,8,1,8.0
9825,5,0,7.0
9826,7,1,7.0
9827,5,1,5.0
9828,4,1,4.0
9829,7,1,7.0
9830,7,1,7.0
9831,6,0,0.0
9832,1,1,1.0
9833,8,1,8.0
9834,1,1,1.0
9835,9,1,9.0
9836,7,1,7.0
9837,0,1,0.0
9838,3,1,3.0
9839,1,1,1.0
9840,6,0,2.0
9841,5,1,5.0
9842,5,1,5.0
9843,3,1,3.0
9844,8,1,8.0
9845,9,1,9.0
9846,4,1,4.0
9847,0,1,0.0
9848,9,1,9.0
9849,5,1,5.0
9850,1,1,1.0
9851,7,1,7.0
9852,2,1,2.0
9853,1,1,1.0
9854,5,1,5.0
9855,2,1,2.0
9856,8,0,6.0
9857,3,1,3.0
9858,3,1,3.0
9859,6,0,4.0
9860,7,1,7.0
9861,1,1,1.0
9862,3,1,3.0
9863,4,1,4.0
9864,4,1,4.0
9865,5,0,9.0
9866,7,1,7.0
9867,0,0,1.0
9868,6,0,2.0
9869,7,1,7.0
9870,3,1,3.0
9871,3,1,3.0
9872,7,1,7.0
9873,8,1,8.0
9874,8,1,8.0
9875,2,1,2.0
9876,5,0,9.0
9877,6,0,4.0
9878,9,1,9.0
9879,7,1,7.0
9880,0,0,3.0
9881,2,1,2.0
9882,9,1,9.0
9883,3,1,3.0
9884,0,1,0.0
9885,5,0,7.0
9886,5,1,5.0
9887,6,1,6.0
9888,9,1,9.0
9889,1,1,1.0
9890,4,1,4.0
9891,1,0,3.0
9892,5,1,5.0
9893,6,1,6.0
9894,4,1,4.0
9895,1,1,1.0
9896,4,1,4.0
9897,0,1,0.0
9898,3,1,3.0
9899,3,1,3.0
9900,6,0,0.0
9901,3,1,3.0
9902,0,0,6.0
9903,8,1,8.0
9904,6,0,4.0
9905,7,1,7.0
9906,5,0,9.0
9907,5,1,5.0
9908,7,1,7.0
9909,0,1,0.0
9910,7,1,7.0
9911,9,1,9.0
9912,4,1,4.0
9913,4,0,3.0
9914,2,0,4.0
9915,9,1,9.0
9916,1,0,4.0
9917,7,0,9.0
9918,1,1,1.0
9919,8,1,8.0
9920,8,1,8.0
9921,8,1,8.0
9922,5,0,9.0
9923,8,1,8.0
9924,3,1,3.0
9925,8,1,8.0
9926,9,1,9.0
9927,3,1,3.0
9928,0,0,8.0
9929,0,1,0.0
9930,2,1,2.0
9931,1,1,1.0
9932,8,1,8.0
9933,4,1,4.0
9934,4,1,4.0
9935,0,1,0.0
9936,0,1,0.0
9937,9,1,9.0
9938,5,1,5.0
9939,3,1,3.0
9940,1,1,1.0
9941,5,0,9.0
9942,1,1,1.0
9943,3,1,3.0
9944,5,1,5.0
9945,0,1,0.0
9946,2,0,8.0
9947,6,0,2.0
9948,1,1,1.0
9949,5,0,7.0
9950,3,1,3.0
9951,0,1,0.0
9952,8,1,8.0
9953,6,0,2.0
9954,9,1,9.0
9955,6,0,0.0
9956,9,1,9.0
9957,6,0,0.0
9958,0,1,0.0
9959,4,1,4.0
9960,1,1,1.0
9961,6,0,2.0
9962,6,1,6.0
9963,4,1,4.0
9964,9,1,9.0
9965,1,1,1.0
9966,4,1,4.0
9967,9,1,9.0
9968,7,1,7.0
9969,8,1,8.0
9970,2,1,2.0
9971,6,0,4.0
9972,2,0,0.0
9973,9,1,9.0
9974,7,1,7.0
9975,8,1,8.0
9976,5,1,5.0
9977,6,0,0.0
9978,9,1,9.0
9979,6,0,0.0
9980,0,1,0.0
9981,0,1,0.0
9982,8,1,8.0
9983,1,1,1.0
9984,3,1,3.0
9985,2,0,3.0
9986,7,1,7.0
9987,5,1,5.0
9988,8,1,8.0
9989,4,1,4.0
9990,5,1,5.0
9991,6,0,0.0
9992,8,1,8.0
9993,9,1,9.0
9994,1,1,1.0
9995,9,1,9.0
9996,1,1,1.0
9997,8,1,8.0
9998,1,1,1.0
9999,5,0,7.0
